stop_id,quantidade_ocorrencias,stop_lat,stop_lon
5149O00230C0,18,-22.9151,-43.68275
5o6j,15,-22.906503,-43.17581
3039O00006C0,15,-22.880673,-43.238808
3039O00021C0,15,-22.88557,-43.23452
3039O00005C0,15,-22.884006,-43.235933
3157O00003C0,15,-22.877531,-43.240994
1004O00006C0,14,-22.88546,-43.22908
5134O00023C0,14,-22.85069,-43.38404
1004O00005C0,14,-22.88464,-43.2265
5144O00519C0,14,-22.90154,-43.55726
ejlo,14,-22.89211,-43.214487
5149O00234C0,14,-22.93561,-43.65622
3hb8,14,-22.853947,-43.384101
1005O00219C0,14,-22.912419,-43.174325
1004O00003C0,14,-22.8886,-43.22001
56qn,14,-22.903383,-43.209714
3106O00048C1,13,-22.841234,-43.371505
3106O00001C0,13,-22.83941,-43.36856
1161O00028C0,13,-22.91401,-43.1771
3157O00006C0,13,-22.86092,-43.2475
3157O00005C2,13,-22.864536,-43.247635
5144O00486P9,13,-22.9016,-43.55535
3157O00007C0,13,-22.85692,-43.24747
1005O00189C0,13,-22.90843,-43.17465
3157O00009C0,13,-22.851669,-43.247233
3157O00008C0,13,-22.853761,-43.247339
3157O00020C9,13,-22.87532,-43.242603
1003O00028C0,13,-22.907146,-43.209478
3110O00006C1,13,-22.831184,-43.352072
3110O00052C0,13,-22.833444,-43.357947
3110O00003C1,13,-22.832236,-43.354663
3112O00002C1,13,-22.8366,-43.363926
1005O00190C0,13,-22.909323,-43.174306
3106O00006C0,13,-22.84272,-43.37389
6oes,12,-22.887372,-43.223594
5141O00001C9,11,-22.859704,-43.457426
5149O00030C9,11,-22.91419,-43.68007
5135O00001C9,11,-22.85307,-43.393978
1161O00021S0,11,-22.91241,-43.18541
5139O00008C9,11,-22.86207,-43.44451
1005O00012S0,11,-22.905624,-43.193575
5149O00221C9,11,-22.92036,-43.67992
1161O00020S0,11,-22.912949,-43.182542
5134O00002C0,11,-22.847904,-43.382307
1008O00030S0,11,-22.909665,-43.206426
3106O00009C1,11,-22.84578,-43.37888
1005O00248C0,11,-22.91073,-43.188238
5140O00080C9,11,-22.860843,-43.451217
3106O00007C1,11,-22.84398,-43.37593
3106O00008C0,11,-22.8444,-43.37664
5140O00079C9,11,-22.861314,-43.44854
5149O00223C9,11,-22.91665,-43.6798
5149O00222C9,11,-22.919,-43.68013
3157O00012C0,10,-22.83988,-43.25343
3044O00001C2,10,-22.82591,-43.27531
3043O00008C0,10,-22.83359,-43.2637
3047O00003C0,10,-22.814249,-43.293647
3046O00002C0,10,-22.815273,-43.289663
3043O00005C0,10,-22.834471,-43.262022
3063O00007C2,10,-22.82991,-43.27026
3047O00004C0,10,-22.8142,-43.29637
3044O00003C2,10,-22.81992,-43.28304
5134O00003C0,10,-22.85086,-43.38424
1005O00129P0,10,-22.904565,-43.191892
5135O00002C0,10,-22.8621,-43.41192
3076O00026C9,10,-22.82455,-43.3324
3043O00004C0,10,-22.83677,-43.25775
3044O00002C2,10,-22.821798,-43.280654
2031O00018C0,10,-22.992183,-43.253819
5144O00046C0,10,-22.89938,-43.55485
3157O00011C0,10,-22.84303,-43.25054
3157O00010C0,10,-22.846774,-43.247407
5139O00205C9,10,-22.862677,-43.441036
5140O00073C0,9,-22.861062,-43.451848
5141O00004C9,9,-22.85681,-43.49683
5141O00005C9,9,-22.85867,-43.502831
3076O00007C0,9,-22.82216,-43.32669
5139O00204C9,9,-22.86538,-43.425586
5139O00231C0,9,-22.864042,-43.435499
5139O00232C9,9,-22.864645,-43.43201
5139O00233C0,9,-22.866032,-43.425502
5139O00235C9,9,-22.86227,-43.44518
3048O00007C0,9,-22.81709,-43.30699
1008O00026S0,9,-22.9075,-43.19952
3048O00009C0,9,-22.8192,-43.31062
3048O00010C0,9,-22.81962,-43.31448
3076O00126C0,9,-22.82325,-43.32839
3076O00094C0,9,-22.823581,-43.331092
5144O00422C9,9,-22.8602,-43.5215
5144O00423C9,9,-22.862029,-43.556502
5140O00008C0,9,-22.861664,-43.448712
5139O00003C9,9,-22.86502,-43.42724
5139O00004C9,9,-22.864184,-43.432799
5139O00006C9,9,-22.8634,-43.43716
5141O00026C9,9,-22.860023,-43.457794
5141O00025C0,9,-22.859405,-43.46113
3076O00009C0,9,-22.82463,-43.33424
4128O00091C0,9,-22.99971,-43.35033
4128O00086C0,9,-23.000258,-43.333797
5144O00022C9,9,-22.86029,-43.51662
5144O00024C9,9,-22.8608,-43.53325
5144O00025C9,9,-22.86144,-43.54565
5162O00001C9,9,-22.85523,-43.48228
2031O00013C0,9,-22.99468,-43.25777
5149O00193C9,9,-22.91523,-43.68527
5149O00219C9,9,-22.93586,-43.65477
3076O00006C0,9,-22.82135,-43.32419
5149O00190C9,9,-22.93382,-43.654334
5135O00013C0,9,-22.853299,-43.393713
5135O00012C9,9,-22.861795,-43.41057
5149O00220C9,9,-22.93221,-43.65516
5144O00026C9,9,-22.861709,-43.550874
5144O00027C9,9,-22.861888,-43.553994
4128O00085C0,9,-23.00054,-43.33026
5162O00007C9,9,-22.85476,-43.49044
5162O00003C9,9,-22.8553,-43.49289
4128O00087C0,9,-22.99995,-43.33863
3111O00002C0,9,-22.826264,-43.338943
4128O00089C0,9,-22.999832,-43.343872
4128O00090C0,9,-22.999791,-43.346258
5162O00002C9,9,-22.854785,-43.487522
5141O00255C9,9,-22.860431,-43.513455
5141O00254C9,9,-22.8568,-43.47218
5141O00213C9,9,-22.85738,-43.46871
5139O00230C0,9,-22.86376,-43.43729
5139O00002C9,9,-22.865192,-43.422267
5134O00038C9,8,-22.84688,-43.37968
3106O00013C9,8,-22.84486,-43.37643
zxpw,8,-22.828577,-43.344666
3106O00011C9,8,-22.84171,-43.37129
3106O00045C2,8,-22.8431,-43.37356
1010O00047C0,8,-22.8904,-43.21891
3110O00004C0,8,-22.831512,-43.347712
3047O00037C0,8,-22.81945,-43.30981
