stop_id,quantidade_ocorrencias,stop_lat,stop_lon
3079O00042C2,32,-22.885103,-43.311568
3039O00005C0,32,-22.884006,-43.235933
1005O00018S0,32,-22.90853,-43.17225
2021O00008S0,32,-22.959026,-43.200876
2024O00028S0,32,-22.96748,-43.18412
1005O00152S0,32,-22.90519,-43.17367
3069O00057C2,32,-22.88562,-43.30967
5144O00020C0,32,-22.90429,-43.55658
1003O00031C0,32,-22.906314,-43.209542
1010O00055C0,32,-22.899433,-43.222963
2024O00041S0,32,-22.96616,-43.1821
3suv,31,-22.819953,-43.324011
3106O00044C9,31,-22.845803,-43.377968
2033O00189C0,31,-22.918276,-43.21223
1005O00198C0,31,-22.9044,-43.18332
2020O00135C0,31,-22.945815,-43.181907
3066O00003C2,31,-22.885668,-43.290084
2020O00133C0,31,-22.942619,-43.177023
3069O00058C2,31,-22.88672,-43.306443
4128O00024C0,31,-23.000634,-43.342706
4128O00027C0,31,-23.00115,-43.331866
4128O00025C0,31,-23.000678,-43.339595
1007O00017S9,31,-22.91747,-43.21103
2035O00079C0,31,-22.910814,-43.21828
4128O00028C0,31,-23.00156,-43.3295
1012O00012C0,31,-22.890765,-43.242335
1012O00013C0,31,-22.891768,-43.240794
4128O00183C0,31,-23.000909,-43.335715
2031O00026C0,31,-22.998975,-43.270729
5144O00486P9,31,-22.9016,-43.55535
1005O00376S2,31,-22.903617,-43.185315
3071O00006C2,31,-22.8842,-43.29133
3053O00007C0,31,-22.881083,-43.272751
2031O00009C0,31,-22.993626,-43.254208
3106O00013C9,31,-22.84486,-43.37643
1004O00005C0,31,-22.88464,-43.2265
3083O00034C0,31,-22.87656,-43.33964
6oes,31,-22.887372,-43.223594
3155O00004C1,31,-22.88359,-43.25369
3082O00004C1,31,-22.88256,-43.32373
3083O00086C9,30,-22.87163,-43.33592
3083O00081C0,30,-22.875623,-43.339006
3083O00003C0,30,-22.86851,-43.33486
3071O00005C2,30,-22.88182,-43.29431
r156,30,-22.877169,-43.336312
1004O00003C0,30,-22.8886,-43.22001
3043O00037C0,30,-22.840654,-43.277909
3043O00038C0,30,-22.84008,-43.279781
3076O00024C2,30,-22.832239,-43.328348
2033O00188C0,30,-22.919841,-43.215123
2031O00007C0,30,-22.99609,-43.25938
2032O00020C0,30,-22.910504,-43.214342
5144O00461C0,30,-22.905703,-43.558953
2031O00008C0,30,-22.995057,-43.25731
3157O00005C2,30,-22.864536,-43.247635
3157O00008C0,30,-22.853761,-43.247339
3157O00007C0,30,-22.85692,-43.24747
3157O00006C0,30,-22.86092,-43.2475
3157O00009C0,30,-22.851669,-43.247233
1012O00031C0,30,-22.89888,-43.2359
3082O00008C0,30,-22.87869,-43.32326
3082O00005C2,30,-22.88284,-43.3224
3039O00021C0,30,-22.88557,-43.23452
3079O00001C2,30,-22.8835,-43.32058
3079O00040C2,30,-22.88498,-43.31429
4120O00046C0,30,-22.94076,-43.34431
1010O00064C9,30,-22.90045,-43.23258
1010O00092C0,30,-22.90001,-43.234537
1010O00086C0,30,-22.89585,-43.21893
4128O00086C0,30,-23.000258,-43.333797
2035O00077C0,30,-22.911776,-43.234086
4128O00083C0,30,-23.002636,-43.324602
1010O00061C0,30,-22.899862,-43.226297
4128O00084C0,30,-23.00146,-43.32749
1010O00062C9,30,-22.89995,-43.229544
1003O00026C0,30,-22.907569,-43.209274
1005O00241C0,30,-22.90795,-43.19572
2020O00134C0,30,-22.943212,-43.180541
1010O00020C0,29,-22.90617,-43.21025
4128O00020C0,29,-23.000453,-43.352329
tsbj,29,-22.891756,-43.222178
3040O00013C1,29,-22.86074,-43.24814
1010O00081C0,29,-22.902025,-43.210979
1010O00080C0,29,-22.90341,-43.21449
1010O00079C0,29,-22.90411,-43.21611
1010O00072C0,29,-22.904485,-43.214703
1010O00070C9,29,-22.90052,-43.22503
2035O00071C0,29,-22.915485,-43.229139
4128O00023C0,29,-23.000556,-43.346124
1005O00158S0,29,-22.903662,-43.187524
3079O00002C2,29,-22.88445,-43.31751
4128O00085C0,29,-23.00054,-43.33026
1010O00096C0,29,-22.90518,-43.214246
4128O00087C0,29,-22.99995,-43.33863
4128O00089C0,29,-22.999832,-43.343872
3079O00041C2,29,-22.884744,-43.316116
1008O00002S0,29,-22.909508,-43.205978
3106O00046C2,29,-22.840251,-43.368941
2033O00181C0,29,-22.92361,-43.229666
2033O00178C0,29,-22.924441,-43.232888
2033O00183C0,29,-22.925011,-43.226231
2033O00184C0,29,-22.924276,-43.22377
3155O00002C0,29,-22.88517,-43.25266
2033O00182C0,29,-22.924382,-43.22783
1012O00039C0,29,-22.89788,-43.24049
1158O00012C0,29,-22.88901,-43.22447
3069O00003C2,29,-22.88646,-43.30281
1005O00375S2,29,-22.903332,-43.184461
