stop_id,quantidade_ocorrencias,stop_lat,stop_lon
1005O00030S0,77,-22.900515,-43.177892
2032O00028C0,77,-22.908498,-43.209965
1008O00022S0,75,-22.91013,-43.205583
3083O00083C0,54,-22.879495,-43.332542
1008O00005S0,54,-22.908619,-43.201048
3083O00082C0,54,-22.877572,-43.335695
3066O00058C1,53,-22.88708,-43.28657
3066O00060C1,53,-22.88522,-43.2901
3082O00015C0,52,-22.880945,-43.324178
3065O00046C1,52,-22.887427,-43.284126
3066O00059C1,52,-22.886637,-43.287836
ejlo,52,-22.89211,-43.214487
3053O00009C1,49,-22.878595,-43.266048
3070O00006C1,48,-22.88538,-43.30128
3082O00017C0,48,-22.881116,-43.330479
3071O00036C1,48,-22.882097,-43.292739
3082O00002C0,47,-22.88283,-43.34025
3064O00002C0,47,-22.88744,-43.2864
3069O00011C1,47,-22.88639,-43.30314
3069O00012C1,46,-22.88659,-43.306
1158O00001C0,46,-22.885926,-43.228785
3039O00038C0,45,-22.884608,-43.236203
3082O00014C1,45,-22.88227,-43.3239
3069O00013C1,45,-22.88614,-43.30788
3082O00013C1,45,-22.8828,-43.32159
3069O00014C1,45,-22.8852,-43.31011
3039O00009C0,45,-22.88592,-43.23489
3079O00010C1,45,-22.88353,-43.31986
1012O00032C0,44,-22.897413,-43.236747
3039O00008C0,44,-22.87796,-43.24145
1012O00034C0,44,-22.89443,-43.23866
1012O00033C0,44,-22.89618,-43.23688
3079O00011C1,43,-22.88489,-43.31306
3079O00012C1,43,-22.884551,-43.315317
3065O00044C1,43,-22.88727,-43.28219
4128O00172C0,43,-23.0065,-43.309209
3053O00011C1,43,-22.88295,-43.2763
3082O00016C0,43,-22.88163,-43.32648
3082O00007C0,43,-22.88058,-43.32313
3053O00012C1,43,-22.88404,-43.27717
3065O00045C1,42,-22.886308,-43.279923
2033O00042S9,42,-22.92163,-43.22848
3082O00018C0,42,-22.882534,-43.33687
3053O00010C1,42,-22.88085,-43.27387
3083O00017C0,42,-22.87777,-43.336183
1010O00130C1,42,-22.900021,-43.211165
2032O00012S9,42,-22.9158,-43.21098
3071O00017C1,42,-22.882831,-43.29628
2032O00008S9,42,-22.91608,-43.212
1012O00035C9,41,-22.898993,-43.239452
1012O00036C9,41,-22.89905,-43.23663
3071O00016C1,41,-22.88154,-43.29443
2033O00040S9,41,-22.91704,-43.21443
3070O00005C1,40,-22.8846,-43.29814
2033O00026S9,40,-22.92097,-43.22676
3082O00010C0,40,-22.87782,-43.32906
3082O00019C0,40,-22.882138,-43.331007
3082O00054C0,40,-22.881225,-43.329656
2020O00012C0,40,-22.952751,-43.175966
3083O00012C0,40,-22.87903,-43.33149
3082O00009C0,40,-22.87774,-43.3268
56qn,40,-22.903383,-43.209714
1005O00249S0,40,-22.90266,-43.17553
3069O00058C2,40,-22.88672,-43.306443
1003O00028C0,39,-22.907146,-43.209478
3053O00008C0,39,-22.878863,-43.265859
3071O00006C2,39,-22.8842,-43.29133
3066O00003C2,39,-22.885668,-43.290084
3083O00035C0,39,-22.87924,-43.34165
1012O00013C0,39,-22.891768,-43.240794
1004O00006C0,39,-22.88546,-43.22908
1158O00010C0,39,-22.88639,-43.22657
3083O00081C0,38,-22.875623,-43.339006
1012O00043C0,38,-22.891622,-43.240485
3079O00040C2,38,-22.88498,-43.31429
3039O00005C0,38,-22.884006,-43.235933
3063O00014C0,38,-22.904107,-43.275817
3040O00015C0,38,-22.87026,-43.24704
3039O00006C0,38,-22.880673,-43.238808
3069O00057C2,38,-22.88562,-43.30967
r156,38,-22.877169,-43.336312
3082O00041C1,38,-22.882414,-43.327022
3157O00003C0,38,-22.877531,-43.240994
1012O00012C0,38,-22.890765,-43.242335
3082O00005C2,38,-22.88284,-43.3224
3155O00002C0,38,-22.88517,-43.25266
3082O00004C1,38,-22.88256,-43.32373
1012O00044C0,38,-22.89067,-43.24193
3079O00041C2,38,-22.884744,-43.316116
3079O00042C2,38,-22.885103,-43.311568
3079O00002C2,37,-22.88445,-43.31751
3079O00001C2,37,-22.8835,-43.32058
5139O00204C9,37,-22.86538,-43.425586
3069O00003C2,37,-22.88646,-43.30281
3083O00086C9,37,-22.87163,-43.33592
4128O00109C0,37,-23.00633,-43.312271
3065O00003C0,37,-22.887155,-43.280679
3065O00001C0,37,-22.887738,-43.283511
2033O00120S9,37,-22.91935,-43.22004
1010O00021C0,37,-22.89479,-43.21542
