stop_id,quantidade_ocorrencias,stop_lat,stop_lon
3053O00009C1,50,-22.878595,-43.266048
3157O00008C0,50,-22.853761,-43.247339
3157O00009C0,50,-22.851669,-43.247233
3157O00007C0,50,-22.85692,-43.24747
1003O00031C0,50,-22.906314,-43.209542
3082O00054C0,49,-22.881225,-43.329656
3082O00041C1,49,-22.882414,-43.327022
2024O00026S0,48,-22.963709,-43.178321
2032O00027C0,48,-22.90774,-43.21014
2035O00079C0,47,-22.910814,-43.21828
3066O00059C1,47,-22.886637,-43.287836
5141O00001C9,47,-22.859704,-43.457426
5140O00079C9,47,-22.861314,-43.44854
3066O00058C1,47,-22.88708,-43.28657
2032O00021C0,47,-22.91154,-43.214381
2033O00187C0,47,-22.920869,-43.217647
1012O00043C0,47,-22.891622,-43.240485
1012O00044C0,47,-22.89067,-43.24193
1008O00019S0,47,-22.907776,-43.198426
3066O00060C1,47,-22.88522,-43.2901
1010O00021C0,47,-22.89479,-43.21542
1006O00015C0,47,-22.91618,-43.19452
5135O00013C0,47,-22.853299,-43.393713
5139O00205C9,46,-22.862677,-43.441036
5139O00234C0,46,-22.863269,-43.439895
5139O00230C0,46,-22.86376,-43.43729
1005O00375S2,46,-22.903332,-43.184461
5139O00232C9,46,-22.864645,-43.43201
5139O00231C0,46,-22.864042,-43.435499
5135O00001C9,46,-22.85307,-43.393978
4128O00139C0,46,-23.007424,-43.306098
1158O00010C0,46,-22.88639,-43.22657
1012O00009C1,46,-22.88533,-43.25221
1005O00232S0,46,-22.90879,-43.18819
3063O00014C0,45,-22.904107,-43.275817
1005O00155S0,45,-22.90175,-43.18107
5139O00235C9,45,-22.86227,-43.44518
5139O00008C9,45,-22.86207,-43.44451
5135O00002C0,45,-22.8621,-43.41192
3063O00013C9,45,-22.904487,-43.27298
1005O00057S0,45,-22.90319,-43.18456
5140O00080C9,45,-22.860843,-43.451217
1010O00072C0,45,-22.904485,-43.214703
1010O00096C0,45,-22.90518,-43.214246
5140O00008C0,45,-22.861664,-43.448712
2024O00032S0,44,-22.983906,-43.191828
3071O00006C2,44,-22.8842,-43.29133
3066O00003C2,44,-22.885668,-43.290084
5139O00006C9,44,-22.8634,-43.43716
1009O00009S9,44,-22.91564,-43.20808
5135O00012C9,44,-22.861795,-43.41057
5139O00004C9,44,-22.864184,-43.432799
3157O00020C9,44,-22.87532,-43.242603
2031O00013C0,43,-22.99468,-43.25777
3040O00015C0,43,-22.87026,-43.24704
2031O00002C0,43,-22.99816,-43.26568
5139O00204C9,43,-22.86538,-43.425586
4128O00172C0,43,-23.0065,-43.309209
1005O00376S2,43,-22.903617,-43.185315
2024O00045S0,43,-22.9818,-43.19247
2020O00002S0,43,-22.947373,-43.182628
djub,42,-22.996211,-43.260525
5140O00073C0,42,-22.861062,-43.451848
5139O00233C0,42,-22.866032,-43.425502
r156,42,-22.877169,-43.336312
5141O00026C9,42,-22.860023,-43.457794
2031O00001C0,42,-22.999269,-43.269144
4128O00033C0,42,-23.008462,-43.303731
3106O00001C0,42,-22.83941,-43.36856
1012O00008C1,42,-22.887018,-43.250415
1012O00013C0,42,-22.891768,-43.240794
5139O00003C9,42,-22.86502,-43.42724
2024O00093S0,42,-22.97608,-43.19251
2020O00136C0,42,-22.949609,-43.180646
3053O00008C0,41,-22.878863,-43.265859
2033O00178C0,41,-22.924441,-43.232888
2033O00185C0,41,-22.922754,-43.222164
2033O00175C0,41,-22.928422,-43.2364
2033O00176C0,41,-22.927087,-43.235595
3063O00027S9,41,-22.90576,-43.27688
4117O00006C0,41,-22.95425,-43.35474
3083O00086C9,41,-22.87163,-43.33592
2024O00030S0,41,-22.97362,-43.1913
2031O00018C0,41,-22.992183,-43.253819
3082O00002C0,41,-22.88283,-43.34025
3083O00003C0,41,-22.86851,-43.33486
2024O00041S0,41,-22.96616,-43.1821
2024O00043S0,41,-22.9716,-43.18967
3065O00004C0,41,-22.88591,-43.27898
3063O00073S1,41,-22.90386,-43.27879
1010O00055C0,41,-22.899433,-43.222963
1012O00012C0,41,-22.890765,-43.242335
4128O00109C0,41,-23.00633,-43.312271
1010O00054C0,41,-22.89716,-43.22196
1010O00059C9,41,-22.90004,-43.22381
5141O00025C0,41,-22.859405,-43.46113
3065O00003C0,40,-22.887155,-43.280679
3065O00001C0,40,-22.887738,-43.283511
3083O00035C0,40,-22.87924,-43.34165
2024O00048S0,40,-22.96953,-43.18727
2031O00014C0,40,-22.99749,-43.26473
3082O00010C0,40,-22.87782,-43.32906
3082O00018C0,40,-22.882534,-43.33687
3082O00017C0,40,-22.881116,-43.330479
3082O00009C0,40,-22.87774,-43.3268
3083O00012C0,40,-22.87903,-43.33149
3070O00001C2,40,-22.88548,-43.30031
4128O00183C0,40,-23.000909,-43.335715
4128O00025C0,40,-23.000678,-43.339595
5134O00002C0,40,-22.847904,-43.382307
5144O00486P9,40,-22.9016,-43.55535
2033O00173C0,40,-22.932316,-43.240406
4128O00024C0,40,-23.000634,-43.342706
1012O00036C9,40,-22.89905,-43.23663
3106O00048C1,40,-22.841234,-43.371505
2020O00075S0,40,-22.942616,-43.181153
3106O00008C0,40,-22.8444,-43.37664
3106O00009C1,40,-22.84578,-43.37888
2020O00134C0,40,-22.943212,-43.180541
2020O00133C0,40,-22.942619,-43.177023
1012O00035C9,40,-22.898993,-43.239452
1010O00086C0,40,-22.89585,-43.21893
3106O00007C1,40,-22.84398,-43.37593
2024O00028S0,40,-22.96748,-43.18412
3083O00062C0,40,-22.86626,-43.33435
3083O00081C0,40,-22.875623,-43.339006
4128O00027C0,40,-23.00115,-43.331866
1010O00047C0,39,-22.8904,-43.21891
3106O00006C0,39,-22.84272,-43.37389
5134O00038C9,39,-22.84688,-43.37968
3083O00075C0,39,-22.877277,-43.333774
2020O00130C0,39,-22.953658,-43.181575
3106O00044C9,39,-22.845803,-43.377968
1005O00219C0,39,-22.912419,-43.174325
4128O00021C0,39,-23.000491,-43.349954
4128O00138C0,39,-23.007165,-43.310983
2033O00181C0,39,-22.92361,-43.229666
2020O00135C0,39,-22.945815,-43.181907
3106O00013C9,39,-22.84486,-43.37643
3065O00044C1,39,-22.88727,-43.28219
3070O00006C1,39,-22.88538,-43.30128
5141O00254C9,39,-22.8568,-43.47218
3083O00017C0,39,-22.87777,-43.336183
3040O00052C2,39,-22.867246,-43.255591
3071O00005C2,39,-22.88182,-43.29431
3071O00036C1,39,-22.882097,-43.292739
3069O00014C1,39,-22.8852,-43.31011
3069O00011C1,39,-22.88639,-43.30314
3041O00013C0,39,-22.853,-43.24792
2027O00049C0,39,-22.97608,-43.225182
3082O00007C0,39,-22.88058,-43.32313
4128O00023C0,39,-23.000556,-43.346124
4128O00020C0,39,-23.000453,-43.352329
4128O00028C0,39,-23.00156,-43.3295
5162O00003C9,38,-22.8553,-43.49289
2033O00182C0,38,-22.924382,-43.22783
3053O00007C0,38,-22.881083,-43.272751
1158O00012C0,38,-22.88901,-43.22447
4128O00029C0,38,-23.00221,-43.327861
2035O00078C0,38,-22.909899,-43.22033
4128O00184C0,38,-23.00346,-43.324697
tsbj,38,-22.891756,-43.222178
5162O00001C9,38,-22.85523,-43.48228
2020O00074S0,38,-22.941484,-43.179766
1010O00073C0,38,-22.901864,-43.216433
1010O00084C0,38,-22.8993,-43.21664
2020O00137C0,38,-22.955002,-43.178405
2026O00020S0,38,-22.98481,-43.21911
3082O00013C1,38,-22.8828,-43.32159
3079O00011C1,38,-22.88489,-43.31306
3079O00010C1,38,-22.88353,-43.31986
3043L00106C0,38,-22.840567,-43.28129
3082O00014C1,38,-22.88227,-43.3239
2025O00020S0,38,-22.985628,-43.198174
3041O00014C0,37,-22.85489,-43.24796
3082O00016C0,37,-22.88163,-43.32648
5141O00004C9,37,-22.85681,-43.49683
3079O00012C1,37,-22.884551,-43.315317
5141O00213C9,37,-22.85738,-43.46871
3065O00005C0,37,-22.88441,-43.27719
3065O00045C1,37,-22.886308,-43.279923
dies,37,-22.856472,-43.248027
2026O00037S0,37,-22.98514,-43.2216
3069O00012C1,37,-22.88659,-43.306
1005O00359S0,37,-22.905052,-43.189782
2031O00007C0,37,-22.99609,-43.25938
3082O00008C0,37,-22.87869,-43.32326
1005O00146S0,37,-22.9124,-43.18938
2033O00184C0,37,-22.924276,-43.22377
2033O00183C0,37,-22.925011,-43.226231
4128O00030C0,37,-23.004069,-43.323149
5162O00021C0,37,-22.85609,-43.4926
3106O00011C9,37,-22.84171,-43.37129
1010O00109C0,37,-22.897982,-43.217549
1010O00061C0,37,-22.899862,-43.226297
3155O00002C0,37,-22.88517,-43.25266
2020O00004S0,37,-22.949448,-43.188058
3053O00010C1,37,-22.88085,-43.27387
5144O00168C9,37,-22.886032,-43.558335
3106O00046C2,37,-22.840251,-43.368941
2020O00005S0,37,-22.949856,-43.190623
2021O00008S0,37,-22.959026,-43.200876
spfb,36,-22.904231,-43.209513
2035O00087C0,36,-22.911268,-43.224872
2031O00009C0,36,-22.993626,-43.254208
3069O00013C1,36,-22.88614,-43.30788
3040O00042C0,36,-22.855944,-43.248033
2031O00008C0,36,-22.995057,-43.25731
5139O00002C9,36,-22.865192,-43.422267
5162O00005C0,36,-22.85552,-43.48228
1010O00092C0,36,-22.90001,-43.234537
1010O00064C9,36,-22.90045,-43.23258
1012O00031C0,36,-22.89888,-43.2359
3106O00045C2,36,-22.8431,-43.37356
3104O00027C0,36,-22.825688,-43.232808
1005O00234C0,36,-22.908392,-43.189263
3155O00003C0,36,-22.886927,-43.250822
3053O00006C0,36,-22.8822,-43.2754
3053O00012C1,36,-22.88404,-43.27717
3053O00011C1,36,-22.88295,-43.2763
1010O00062C9,36,-22.89995,-43.229544
2032O00020C0,36,-22.910504,-43.214342
5162O00022C0,36,-22.855105,-43.487509
2028O00025C0,36,-22.960475,-43.206776
5141O00005C9,36,-22.85867,-43.502831
3104O00028C9,35,-22.821114,-43.227988
1010O00079C0,35,-22.90411,-43.21611
1010O00081C0,35,-22.902025,-43.210979
2025O00033S0,35,-22.98545,-43.201607
3082O00019C0,35,-22.882138,-43.331007
3076O00016C9,35,-22.83048,-43.3269
5144O00049C9,35,-22.89362,-43.5589
5141O00315C9,35,-22.857112,-43.496716
3103O00010C9,35,-22.805862,-43.211671
2035O00077C0,35,-22.911776,-43.234086
2035O00086C0,35,-22.913135,-43.22715
5162O00007C9,35,-22.85476,-43.49044
5162O00002C9,35,-22.854785,-43.487522
2033O00040S9,35,-22.91704,-43.21443
2020O00006S0,35,-22.950603,-43.193199
4122O00300P1,35,-22.923392,-43.374281
2032O00008S9,35,-22.91608,-43.212
2033O00188C0,35,-22.919841,-43.215123
2035O00002S0,35,-22.91533,-43.2325
2035O00071C0,35,-22.915485,-43.229139
1006O00013S9,34,-22.91423,-43.19633
a3cr,34,-22.999633,-43.353628
5141O00024C9,34,-22.857615,-43.472534
2028O00029C0,34,-22.961153,-43.212366
2028O00027C0,34,-22.96081,-43.20931
5141O00029C9,34,-22.877109,-43.473056
2026O00076C0,34,-22.98471,-43.22297
1005O00090C0,34,-22.90162,-43.18528
3083O00026C0,34,-22.87407,-43.33687
2036O00058S9,34,-22.917543,-43.244913
4128O00091C0,34,-22.99971,-43.35033
3104O00031C0,34,-22.811589,-43.217371
3104O00032C0,34,-22.80749,-43.21461
1005O00034S9,34,-22.90732,-43.17396
3057O00002C0,34,-22.90564,-43.241
3104O00029C0,34,-22.81766,-43.224238
3110O00006C1,34,-22.831184,-43.352072
5135O00022C9,34,-22.88447,-43.40385
3104O00030C0,34,-22.814769,-43.221214
5144O00463C1,34,-22.90363,-43.56352
3057O00001C0,34,-22.90786,-43.23862
3083O00027C0,34,-22.872642,-43.338874
1010O00080C0,34,-22.90341,-43.21449
2031O00026C0,34,-22.998975,-43.270729
2032O00012S9,34,-22.9158,-43.21098
3071O00004C2,34,-22.88341,-43.29648
3076O00017C1,34,-22.83228,-43.32865
5144O00068C9,34,-22.90253,-43.56061
2027O00060C0,33,-22.961141,-43.210429
2026O00090C0,33,-22.98146,-43.21504
3040O00013C1,33,-22.86074,-43.24814
1007O00017S9,33,-22.91747,-43.21103
2028O00031C0,33,-22.961865,-43.215231
2027O00057C0,33,-22.960469,-43.204758
2027O00067C0,33,-22.959719,-43.201374
2027O00062C0,33,-22.962236,-43.215419
2027O00061C0,33,-22.9614,-43.213083
3063O00005C0,33,-22.90297,-43.282502
3082O00005C2,33,-22.88284,-43.3224
3063O00006C0,33,-22.9034,-43.28379
3082O00004C1,33,-22.88256,-43.32373
5144O00169C9,33,-22.887202,-43.559338
4128O00090C0,33,-22.999791,-43.346258
2027O00059C0,33,-22.960683,-43.206938
3071O00033C2,33,-22.884601,-43.297845
2033O00189C0,33,-22.918276,-43.21223
5139O00010C9,33,-22.876478,-43.426874
2033O00198C0,33,-22.92259,-43.23193
2020O00072S0,33,-22.946944,-43.182126
2026O00091C0,33,-22.983256,-43.215618
5144O00050C9,33,-22.89185,-43.55925
3063O00008C0,32,-22.904229,-43.286099
5144O00078C9,32,-22.893987,-43.559913
3063O00007C2,32,-22.82991,-43.27026
2035O00048C0,32,-22.910828,-43.23775
2028O00032C0,32,-22.964402,-43.217762
2027O00098C0,32,-22.964565,-43.217649
3063O00010C0,32,-22.90464,-43.28857
3063O00007C0,32,-22.90401,-43.28532
1010O00057C0,32,-22.898528,-43.219336
5139O00009C9,32,-22.87672,-43.423429
2020O00116C0,32,-22.943078,-43.183388
1012O00039C0,32,-22.89788,-43.24049
2020O00064S0,32,-22.94919,-43.18406
2020O00040S0,32,-22.951427,-43.194869
4122O00194C0,32,-22.92746,-43.37376
4124O00004C0,32,-22.898012,-43.352228
4128O00083C0,32,-23.002636,-43.324602
4128O00084C0,32,-23.00146,-43.32749
4128O00087C0,32,-22.99995,-43.33863
4128O00085C0,32,-23.00054,-43.33026
4128O00089C0,32,-22.999832,-43.343872
2036O00094C0,32,-22.91611,-43.23688
2025O00010S0,31,-22.984495,-43.201281
1005O00150S0,31,-22.90454,-43.18876
1014O00093C0,31,-22.917465,-43.194038
3071O00016C1,31,-22.88154,-43.29443
3069O00003C2,31,-22.88646,-43.30281
4128O00086C0,31,-23.000258,-43.333797
2025O00035S0,31,-22.984145,-43.207924
5144O00051C9,31,-22.88821,-43.55958
2025O00009S0,31,-22.983912,-43.21211
2020O00117C0,31,-22.94534,-43.18414
5139O00012C9,31,-22.87607,-43.4317
4115O00235C0,31,-22.970055,-43.359563
2036O00079C0,31,-22.91649,-43.23876
2020O00059S0,31,-22.951101,-43.183259
1012O00011C0,31,-22.890046,-43.244457
1005O00159S0,31,-22.90382,-43.18806
2033O00137C0,31,-22.92755,-43.23615
3043O00038C0,31,-22.84008,-43.279781
3043O00037C0,31,-22.840654,-43.277909
3043O00036C0,31,-22.841262,-43.275771
3048O00007C0,30,-22.81709,-43.30699
3079O00040C2,30,-22.88498,-43.31429
3061O00013C0,30,-22.91324,-43.26539
3083O00036C0,30,-22.88045,-43.34242
3052O00004C1,30,-22.880471,-43.258578
2020O00115C0,30,-22.940198,-43.18297
2021O00003S0,30,-22.953009,-43.196703
1005O00025S0,30,-22.9059,-43.19296
3079O00041C2,30,-22.884744,-43.316116
3079O00001C2,30,-22.8835,-43.32058
2025O00036S0,30,-22.984346,-43.20405
3071O00017C1,30,-22.882831,-43.29628
2025O00006S0,30,-22.984015,-43.210389
3061O00047C0,30,-22.915859,-43.262721
3069O00058C2,30,-22.88672,-43.306443
5141O00010C9,30,-22.87553,-43.46543
3070O00005C1,30,-22.8846,-43.29814
5144O00052C9,30,-22.886297,-43.558288
2033O00025S9,30,-22.920703,-43.223207
3057O00003S0,30,-22.90455,-43.24282
5144O00330C9,30,-22.9066,-43.56553
4128O00082C0,30,-23.004624,-43.319744
2017O00053C0,30,-22.9364,-43.18398
3155O00005C1,30,-22.882377,-43.254823
3110O00052C0,30,-22.833444,-43.357947
3053O00017C0,30,-22.87379,-43.26656
5144O00170C9,30,-22.890821,-43.559679
3155O00001C0,30,-22.882581,-43.254845
2015O00035C0,30,-22.936477,-43.17411
4122O00172C0,30,-22.934876,-43.372277
3061O00011C2,30,-22.91346,-43.26939
5139O00011C9,30,-22.87629,-43.42894
3061O00012C2,30,-22.91302,-43.26663
1003O00033C0,30,-22.90297,-43.208376
2033O00197C0,30,-22.92174,-43.2297
3110O00003C1,30,-22.832236,-43.354663
4115O00049C0,30,-22.970035,-43.36076
2033O00120S9,30,-22.91935,-43.22004
3062O00003S1,29,-22.90785,-43.27568
3040O00007C0,29,-22.87178,-43.24924
3069O00057C2,29,-22.88562,-43.30967
2029O00038C0,29,-22.973808,-43.226103
2035O00047C0,29,-22.912755,-43.235793
2027O00105C0,29,-22.97362,-43.225424
2035O00019S0,29,-22.91365,-43.23451
2028O00034C0,29,-22.965734,-43.219031
3063O00076C2,29,-22.903066,-43.282178
3063O00077C2,29,-22.902558,-43.281207
2028O00036C0,29,-22.971011,-43.223365
1005O00019S0,29,-22.90609,-43.19353
4122O00181C0,29,-22.933364,-43.372466
3079O00002C2,29,-22.88445,-43.31751
3061O00024S0,29,-22.90826,-43.27383
3042O00035C0,29,-22.847823,-43.26707
2015O00039C0,29,-22.9396,-43.17493
3104O00002C0,29,-22.82164,-43.229104
3104O00001C0,29,-22.81746,-43.22438
3103O00003C9,29,-22.805543,-43.212054
3043O00004C0,29,-22.83677,-43.25775
3043O00005C0,29,-22.834471,-43.262022
3043O00008C0,29,-22.83359,-43.2637
3083O00037C0,29,-22.882069,-43.345009
3052O00006C1,29,-22.87806,-43.26402
3083O00034C0,29,-22.87656,-43.33964
3052O00005C1,29,-22.878107,-43.262168
3089O00023C0,29,-22.87738,-43.36463
1005O00143C0,29,-22.90307,-43.19083
3104O00034C0,29,-22.811417,-43.217675
3104O00035C0,29,-22.815133,-43.221911
2031O00023C0,29,-22.992413,-43.252342
1010O00070C9,29,-22.90052,-43.22503
3157O00011C0,29,-22.84303,-43.25054
3157O00012C0,29,-22.83988,-43.25343
1005O00241C0,29,-22.90795,-43.19572
3157O00010C0,29,-22.846774,-43.247407
4118O00004C0,29,-22.95342,-43.35633
5134O00023C0,29,-22.85069,-43.38404
2033O00042S9,29,-22.92163,-43.22848
2033O00026S9,29,-22.92097,-43.22676
2029O00031C0,29,-22.97852,-43.22751
1005O00055S0,29,-22.9021,-43.182164
2gyu,29,-22.909873,-43.181997
2036O00017C2,28,-22.915554,-43.262655
3064O00001C0,28,-22.897884,-43.282229
2027O00051C0,28,-22.97141,-43.2234
2027O00097C0,28,-22.967135,-43.21983
ey2v,28,-22.899015,-43.211691
3040O00014C1,28,-22.86471,-43.24819
3063O00012C0,28,-22.905111,-43.291748
2016O00019C0,28,-22.92115,-43.1738
2016O00024C0,28,-22.924585,-43.172737
3046O00002C0,28,-22.815273,-43.289663
2015O00031C0,28,-22.933994,-43.174512
2015O00040C0,28,-22.940622,-43.176194
2020O00020S0,28,-22.951935,-43.185606
5137O00032C9,28,-22.88511,-43.40259
3082O00051C0,28,-22.882382,-43.333901
3061O00020C0,28,-22.910082,-43.269531
3061O00027S0,28,-22.90464,-43.26452
3061O00019C0,28,-22.91128,-43.26844
3047O00003C0,28,-22.814249,-43.293647
3047O00004C0,28,-22.8142,-43.29637
3061O00018C0,28,-22.912409,-43.267158
3079O00042C2,28,-22.885103,-43.311568
3042O00036C0,28,-22.84659,-43.26754
3076O00094C0,28,-22.823581,-43.331092
2035O00041S0,28,-22.915808,-43.231818
3089O00024C0,28,-22.877,-43.36759
3043O00063C9,28,-22.84233,-43.27742
2015O00030C0,28,-22.931876,-43.174496
3052O00002C1,28,-22.878337,-43.261822
3052O00001C0,28,-22.87833,-43.26397
3090O00035C9,28,-22.876598,-43.371499
3052O00003C0,28,-22.880188,-43.259389
3104O00008C0,28,-22.833349,-43.23877
3060O00001S0,28,-22.90407,-43.2627
2021O00010S0,28,-22.955823,-43.198268
2036O00016S9,28,-22.916847,-43.260789
2038O00074C0,28,-22.91927,-43.26217
3063O00033C2,28,-22.90433,-43.285604
3066O00005C0,28,-22.903974,-43.295699
3066O00004C0,28,-22.90479,-43.29386
3061O00017C2,28,-22.91326,-43.26496
1005O00129P0,28,-22.904565,-43.191892
2020O00057S0,28,-22.95233,-43.186717
3112O00002C1,28,-22.8366,-43.363926
2033O00041S9,27,-22.91847,-43.21807
3066O00051C0,27,-22.895751,-43.296539
1005O00224C0,27,-22.9078,-43.19226
3155O00004C1,27,-22.88359,-43.25369
4128O00060C0,27,-22.99168,-43.3654
4128O00059C0,27,-22.993732,-43.36544
3063O00032C2,27,-22.90451,-43.28764
4128O00061C0,27,-22.987624,-43.365336
2035O00015C0,27,-22.9116,-43.23727
3066O00031C2,27,-22.90501,-43.29376
5141O00256C9,27,-22.880073,-43.466605
2015O00028C0,27,-22.926818,-43.173413
3063O00003C0,27,-22.902407,-43.277114
4128O00062C0,27,-22.98431,-43.3652
5144O00015C9,27,-22.92179,-43.56375
3090O00034C0,27,-22.87685,-43.36993
3061O00025S0,27,-22.90651,-43.27094
5149O00193C9,27,-22.91523,-43.68527
2020O00153S2,27,-22.953242,-43.189239
5134O00003C0,27,-22.85086,-43.38424
3060O00006S0,27,-22.902,-43.26137
3061O00002S0,27,-22.90231,-43.26509
3048O00010C0,27,-22.81962,-43.31448
3048O00009C0,27,-22.8192,-43.31062
3066O00012C0,27,-22.89579,-43.298812
5144O00010C9,27,-22.92512,-43.5702
3089O00013C0,27,-22.87861,-43.35759
3050O00006C0,27,-22.87228,-43.26798
3089O00014C0,27,-22.87783,-43.36105
4124O00006C0,27,-22.89818,-43.350146
5134O00009C9,27,-22.848448,-43.382186
5144O00191C9,27,-22.896358,-43.563343
3076O00024C2,27,-22.832239,-43.328348
2033O00194C0,27,-22.92034,-43.22725
4122O00219C0,27,-22.930296,-43.373482
5137O00001C9,27,-22.884749,-43.405217
5149O00203C9,27,-22.91555,-43.68352
3104O00026C0,27,-22.825297,-43.23298
1012O00037C0,27,-22.89406,-43.23986
3076O00146C0,27,-22.820558,-43.319558
3040O00002C2,27,-22.868383,-43.258079
3061O00026S9,27,-22.9051,-43.26781
5144O00468C9,27,-22.923541,-43.566355
3076O00053C0,27,-22.84588,-43.3248
5144O00020C0,27,-22.90429,-43.55658
2020O00083C0,26,-22.943774,-43.18061
3066O00028C0,26,-22.90446,-43.29805
2027O00096C0,26,-22.977042,-43.224905
3076O00009C0,26,-22.82463,-43.33424
2020O00011S0,26,-22.956114,-43.177442
3104O00004C0,26,-22.832564,-43.242569
3101O00030C0,26,-22.799265,-43.185244
3101O00017C0,26,-22.79778,-43.18386
5144O00008C9,26,-22.928685,-43.57339
2015O00029C0,26,-22.929437,-43.174212
1011O00001C0,26,-22.90138,-43.241176
5144O00156C0,26,-22.93344,-43.57498
2021O00009S0,26,-22.957147,-43.198663
3044O00002C2,26,-22.821798,-43.280654
3053O00005C0,26,-22.876446,-43.266144
3101O00010C0,26,-22.79788,-43.18494
3104O00025C0,26,-22.832316,-43.238251
3040O00001C2,26,-22.87029,-43.25836
5144O00007C9,26,-22.930964,-43.574075
2020O00082C0,26,-22.948099,-43.181159
1005O00239C0,26,-22.9099,-43.17266
1005O00235C0,26,-22.907849,-43.189799
2028O00023C0,26,-22.960193,-43.20439
5144O00412C0,26,-22.936804,-43.575821
5144O00413C0,26,-22.912782,-43.564164
5144O00094C0,26,-22.91523,-43.56322
3040O00016C0,26,-22.86929,-43.25432
4115O00236C0,26,-22.962285,-43.357
3063O00004C0,26,-22.901634,-43.280831
2016O00039C0,26,-22.916036,-43.176479
1008O00035C0,26,-22.91376,-43.19951
3076O00124C0,26,-22.82177,-43.323799
3076O00126C0,26,-22.82325,-43.32839
2024O00017S0,26,-22.961987,-43.174865
5144O00009C9,26,-22.92686,-43.57192
5144O00016C0,26,-22.91879,-43.56325
ghag,26,-22.839334,-43.239554
3061O00003C0,26,-22.90302,-43.26903
3110O00038C0,26,-22.83518,-43.341
2020O00016S0,26,-22.955667,-43.196167
3077O00009C0,26,-22.83734,-43.3399
2033O00168C0,26,-22.936322,-43.244759
1010O00040C0,26,-22.906357,-43.220639
2033O00174C0,26,-22.93111,-43.23833
5149O00030C9,26,-22.91419,-43.68007
3111O00002C0,26,-22.826264,-43.338943
3044O00001C2,26,-22.82591,-43.27531
3044O00003C2,26,-22.81992,-43.28304
4123O00040C0,26,-22.925702,-43.359806
3066O00029C0,25,-22.90436,-43.29643
2027O00087C0,25,-22.965196,-43.203744
5144O00414C0,25,-22.91077,-43.5646
2026O00088C0,25,-22.98097,-43.22375
2026O00086C0,25,-22.98294,-43.22342
4128O00063C0,25,-22.984452,-43.366121
3076O00007C0,25,-22.82216,-43.32669
3076O00006C0,25,-22.82135,-43.32419
4128O00064C0,25,-22.98764,-43.36619
1007O00064C0,25,-22.9248,-43.21172
4118O00003C0,25,-22.952055,-43.358218
4115O00237C0,25,-22.957879,-43.356618
4120O00046C0,25,-22.94076,-43.34431
4128O00065C0,25,-22.99295,-43.36629
3058O00001S0,25,-22.90135,-43.25052
3057O00004S0,25,-22.90234,-43.24512
1008O00015S9,25,-22.91205,-43.19781
4128O00066C0,25,-22.99442,-43.36632
3058O00014S0,25,-22.901324,-43.248224
3054O00012C0,25,-22.872111,-43.268383
2029O00032C0,25,-22.97659,-43.229655
